"period","defgdp","shortrate","employ","gdp_rcp","conso_rpc","inves_rpc","wage_rph","hours_pc","pinves_defl","pconso_defl"
"2010Q2",99.757,0.006876,0.676703503893198,10717.8368064614,6000.05991419095,2215.39602260795,0.189077445508352,2723.62051603514,1.00135328849103,0.999889732048879
"2010Q3",100.206,0.008749,0.677225927639598,10767.8785919858,6015.11389247606,2215.08832224329,0.189180373090957,2721.54046769686,0.997365427219927,1.00013971219288
"2010Q4",100.384,0.010208,0.678560972611491,10835.1815652112,6045.13637467869,2214.65591187255,0.189830078155517,2723.97644418261,1.0018528849219,1.0032076824992
"2011Q1",100.633,0.010958,0.679069084009552,10931.220935863,6044.35625346493,2247.96034334551,0.189556919552011,2742.80711305367,1.00524678783302,1.00835709955979
"2011Q2",100.874,0.014159,0.680100886595296,10934.714245571,6016.35043573078,2246.79290073226,0.190941045369295,2733.31862591904,1.00468901798283,1.01240160992922
"2011Q3",101.188,0.015614,0.679441021743002,10952.8355561732,6024.61062982234,2248.38568475124,0.190947884496228,2730.80403344238,1.00374550341938,1.01220500454599
"2011Q4",101.551,0.014954,0.678588649336677,10910.9400182357,6002.29308886998,2237.46229951348,0.191382157603458,2724.17016472459,1.00347608590757,1.01355968922019
"2012Q1",101.909,0.010429,0.678684836526637,10887.0703521722,5997.25639380476,2206.83874967201,0.191973342936766,2714.74011382311,1.00407226054617,1.01582784641199
"2012Q2",102.175,0.006943,0.678437859233541,10864.685898054,5972.64109187034,2196.28302593329,0.193127284376714,2699.98013304745,1.00382676780034,1.01688279911916
"2012Q3",102.542,0.003616,0.677285653453697,10854.824340682,5957.81962422864,2169.29918923193,0.193009867841961,2693.61599070802,1.00162860096351,1.0161007197051
"2012Q4",102.829,0.001958,0.675652186602787,10807.5549914136,5941.26081356954,2144.64495242418,0.193528090132123,2679.01040789088,1.00030147137481,1.01801048342394
"2013Q1",103.334,0.002112,0.674263209527721,10771.0477761743,5917.20449653836,2103.09737690468,0.194377009156615,2663.66116985292,0.995529061102832,1.0166063444752
"2013Q2",103.619,0.002067,0.673936647911367,10832.0357429,5929.06658413424,2126.55024759313,0.193956584929404,2670.60876142226,0.991169573147782,1.01396462038815
"2013Q3",103.762,0.002235,0.674651136111549,10865.670045696,5940.77071289308,2139.16667963348,0.19442675009472,2673.89906362062,0.993350166727704,1.01561265203061
"2013Q4",103.813,0.002399,0.67581788194173,10899.0413379314,5953.10924619696,2162.263100064,0.194492626461715,2680.48984428371,0.994066253744714,1.0159421267086
"2014Q1",104.383,0.002952,0.677131061709807,10943.0114772102,5953.65195170893,2164.49712096079,0.194409757396975,2685.19225429956,0.990736039393388,1.01256909650039
"2014Q2",104.473,0.002981,0.679072071292657,10966.5222426686,5969.88240785633,2151.63402594949,0.195328357556515,2684.86034158098,0.989528394896289,1.01167765834235
"2014Q3",104.651,0.001648,0.680875456293357,11018.2829860175,6000.80296322849,2165.10901954374,0.195810488050641,2691.17669900322,0.992202654537463,1.01063534987721
"2014Q4",104.952,0.000815,0.681937544856661,11057.4598177864,6032.71570411749,2172.82317953444,0.195477690219164,2702.84480879343,0.991243616129278,1.0077749828493
"2015Q1",105.59,0.000457,0.682653527252416,11127.9585016589,6055.54398178658,2170.75869208975,0.195959398840339,2694.92670748777,0.985680462164978,1.00074817691069
"2015Q2",105.954,-6.7e-05,0.684787149507046,11181.4231341144,6088.58622060235,2341.38520830263,0.196071495676844,2707.78052622024,0.984125186401646,1.00177435490873
"2015Q3",106.337,-0.000277,0.687394966826562,11224.1395219361,6118.08635220987,2228.9425738381,0.196170963531001,2714.1038076935,0.98369335226685,0.99840130904577
"2015Q4",106.525,-0.000892,0.689602324268018,11276.4330741239,6135.94304778803,2292.37586633276,0.196749397764524,2723.42208362073,0.988265665336775,0.997531095986858
"2016Q1",106.76,-0.001867,0.69190483027319,11341.6345693638,6179.59679732,2307.79478091442,0.196182151907512,2744.12643112118,0.983102285500187,0.993621206444361
"2016Q2",106.963,-0.002582,0.694923055485327,11367.6275678266,6198.74978540985,2334.41588316146,0.196538127853399,2750.45907422208,0.981227153314698,0.994250348251264
"2016Q3",107.206,-0.002982,0.697263148510564,11422.9495093657,6223.98742913616,2349.81648941516,0.197517515891384,2752.94483143138,0.982333078372479,0.994636494226069
"2016Q4",107.346,-0.003125,0.69963011273997,11513.1744887158,6263.86507825849,2385.09992264999,0.198560624402544,2760.3640067195,0.985700445289065,0.997149404728635
"2017Q1",107.682,-0.003278,0.702650661355049,11594.9560495793,6291.72497840524,2360.58960170115,0.19883055458738,2776.17773946551,0.984593525380286,0.998662729146933
"2017Q2",108.15,-0.003299,0.705664637914066,11689.3794118616,6320.0235612852,2533.14666482272,0.199135000516134,2786.23841170554,0.991789181692094,0.996541840036986
"2017Q3",108.392,-0.003296,0.708982568618717,11778.8217029897,6357.78380042974,2431.56133684685,0.199782686468131,2796.56151103869,0.986677983615027,0.996051369104731
"2017Q4",108.833,-0.003289,0.711443522620645,11874.7820925485,6386.07503724621,2450.11307698077,0.20016987180904,2812.38559495779,0.986878979721224,0.995470123951375
"2018Q1",109.284,-0.003283,0.714952211789614,11877.9297422164,6421.78142538155,2454.56089927823,0.20119238804035,2810.98872080686,0.987326598587167,0.995745031294609
"2018Q2",109.653,-0.003252,0.718698758064949,11947.4674655975,6434.23471287689,2503.68846754882,0.200961069584871,2839.01340169999,0.989466772454926,0.99614237640557
"2018Q3",110.125,-0.003195,0.72093640246535,11947.3897191965,6434.33369242167,2514.0825054586,0.201620784836128,2846.83382578417,0.993089670828604,0.997384790011351
"2018Q4",110.644,-0.003155,0.722985430404808,12031.7593964417,6467.69750970174,2622.391986118,0.20178417219025,2855.22538669397,0.9975326271646,0.99584252196233
"2019Q1",111.11,-0.003085,0.726712023748541,12108.0533731779,6502.82789732807,2566.31741011817,0.202029680902446,2870.97911217506,0.991557915579156,0.990990909909099
"2019Q2",111.466,-0.003169,0.729384533751557,12154.2576853396,6513.81407597744,2742.71951950412,0.203893863289559,2863.55452247818,0.998214702241042,0.993047207220139
"2019Q3",112.017,-0.003959,0.730684179754348,12177.6015358746,6554.10993863475,2611.74021629331,0.204046713149379,2869.33971194141,0.991822669773338,0.990537150611068
"2019Q4",112.712,-0.004034,0.732075375321686,12186.2507455116,6564.71256332444,2845.60549738322,0.203708505447034,2868.48988648214,1.0026439065938,0.987623323159912
"2020Q1",113.279,-0.004054,0.730959367438764,11773.6524475847,6271.22202486672,2716.09190364199,0.209923086065233,2747.05492601343,0.996901455697879,0.984092373696802
"2020Q2",114.684,-0.003031,0.709669694438199,10451.1135474793,5485.11280035798,2221.13961095334,0.22238328876709,2375.67810467027,0.975994907746503,0.972890725820516
"2020Q3",113.301,-0.004712,0.717785200991675,11714.488978139,6263.9850779376,2538.0213228991,0.211582374636914,2709.1560253718,0.989955958023318,0.981368213872781
"2020Q4",114.317,-0.005227,0.722001180460466,11709.5680452386,6098.02270911034,2639.51974324088,0.212825490639732,2696.4585902214,0.988050771101411,0.975121810404402
"2021Q1",115.322,-0.005423,0.721362059567883,11764.0438524177,6000.24582931643,2581.67282258903,0.211651154123347,2697.01471925936,0.987556580704462,0.977315689981096
"2021Q2",115.619,-0.005405,0.727078710680359,12013.0357287914,6209.71778485674,2629.56280659077,0.207263925017976,2791.45183111489,0.998737231769865,0.978757816621835
"2021Q3",116.764,-0.005458,0.735818928763913,12265.0372116083,6480.07577250389,2601.93735142287,0.209448748563987,2824.01272113484,1.01447363913535,0.977278955842554
"2021Q4",117.97,-0.005669,0.740477846114656,12326.9573893848,6499.66169044393,2687.83689437868,0.208747089682481,2843.34135700872,1.01856404170552,0.980189878782741
"2022Q1",119.576,-0.005279,0.743873823320638,12408.699029736,6496.56236914941,2673.86888945503,0.207092118937024,2873.20829427862,1.02306482906269,0.985824914698602
"2022Q2",120.961,-0.003533,0.746915266940689,12510.0994015667,6547.29936840471,2688.60938831877,0.205427949763112,2894.07383134297,1.03617694959532,0.993411099445276
"2022Q3",122.092,0.004862,0.749424017352747,12569.5093855216,6633.06889192088,2723.44898971595,0.206801270735971,2898.73620950138,1.0456704780002,1.00367755463093
"2022Q4",124.533,0.01773,0.752116819313841,12558.7314154273,6583.13672738016,2712.80382269214,0.206601623699829,2904.87369353615,1.03802205038022,1.00813439008134
"2023Q1",126.875,0.02636,0.756256992791844,12570.5368505031,6587.01471289951,2722.47792517212,0.205427633404344,2929.14321038431,1.02665615763547,1.00297931034483
"2023Q2",128.299,0.033624,0.757347619160787,12586.8149623475,6587.62672040852,2719.43119058903,0.204042876645357,2938.15316721606,1.02201887777769,1.00088854940413
"2023Q3",129.228,0.037775,0.759151099180618,12571.4983693572,6605.64741377673,2719.68990860646,0.205591535165131,2936.48547278416,1.02291299099266,1.00315721051165
